authorId,name,paperCnt,lastPub,mostPub,pubPerYearAvg,topic,activity
2902,Philippe Ruelle,3,2002,2002,1.5,0,1
2903,Roger E. Behrend,2,2000,1999,1,0,1
2904,Per Berglund,2,2002,1999,1,0,1
2905,T.S. Nyawelo,3,2003,2000,1,0,1
2906,L.K. Hoevenaars,2,2001,2000,1,0,1
2907,J. Gheerardyn,1,2001,2001,1,1,0
2908,Prem P. Srivastava,1,1999,1999,1,0,0
2909,A. Liccardo,6,2002,1999,1.5,0,2
2910,Jose Navarro-Salas,3,2000,2000,1.5,0,1
2911,I. Zavala,5,2003,2002,1.6666666666666667,1,2
2912,A. Rida,2,1999,1999,2,0,1
2913,S. Boukraa,1,2000,2000,1,0,0
2914,Thomas Gregoire,1,2001,2001,1,1,0
2915,O.V. Shaynkman,3,2003,2000,1,0,1
2916,V. Elias,2,2003,2002,1,0,1
2917,D.V.Gal'tsov,1,2000,2000,1,0,0
2918,G.Bonelli,2,2000,1999,1,0,1
2919,Yu.A. Kubyshin,3,2002,2001,1.5,0,1
2920,Stefano Bolognesi,1,2002,2002,1,1,0
2921,Ph Zaugg,1,1999,1999,1,0,0
2922,M.C. Falleiros,1,2001,2001,1,0,0
2923,Albrecht Klemm,7,2002,1999,2.3333333333333335,0,2
2924,Slava Zhukov,3,2001,1999,1.5,0,1
2925,Eloy Ay\'on-Beato,1,1999,1999,1,0,0
2926,Tristan Hubsch,6,2000,1999,3,0,2
2927,J. Santiago,1,2003,2003,1,1,0
2928,D. Fursaev,4,2003,1999,1,0,1
2929,R.R.Metsaev,12,2003,2000,2.4,0,2
2930,Per Kraus,19,2003,2000,3.8,0,2
2931,Yeonjung Kim,1,2001,2001,1,0,0
2932,E. G. Floratos,4,2002,2000,1.3333333333333333,0,1
2933,Pepijn van der Laan,1,2002,2002,1,0,0
2934,Tony Pantev,5,2003,2000,1.6666666666666667,0,2
2935,J. Erdmenger,4,2002,1999,1.3333333333333333,0,1
2936,N.A.Obers,1,2002,2002,1,0,0
2937,Michael Kroyter,3,2002,2002,1.5,0,1
2938,M. V. Rogal,1,2001,2001,1,0,0
2939,S. Gun,1,2002,2002,1,1,0
2940,G.Koutsoumbas,1,2000,2000,1,0,0
2941,N. Beisert,3,2003,2002,1.5,0,1
2942,G. Alexanian,1,2000,2000,1,0,0
2943,K. Kaneko,1,1999,1999,1,0,0
2944,Davide Fabbri,4,2001,1999,1.3333333333333333,0,1
2945,A.P. Baeta Scarpelli,1,2003,2003,1,0,0
2946,T. Yu. Kuzmenko,1,1999,1999,1,1,0
2947,Monika Lynker,1,2003,2003,1,0,0
2948,S.M.Natanzon,1,1999,1999,1,0,0
2949,Alejandro Corichi,1,2002,2002,1,0,0
2950,Ken Intriligator,5,2003,2001,1.6666666666666667,0,2
2951,Nathan.F.Lepora,1,1999,1999,1,0,0
2952,Kevin Iga,1,2002,2002,1,0,0
2953,M.T. Grisaru,2,2002,2000,1,0,1
2954,Thomas Pisar,1,2000,2000,1,0,0
2955,Charles Schwartz,1,1999,1999,1,0,0
2956,M. A. Rego-Monteiro,3,2002,2000,1,1,1
2957,L. Alejandro Correa-Borbonet,3,2001,2000,1.5,0,1
2958,Norman Dombey,2,2001,1999,1,0,1
2959,A.V. Ryzhov,1,2003,2003,1,0,0
2960,O.Lunin,1,1999,1999,1,0,0
2961,Toru Sasaki,3,2003,2003,1.5,0,1
2962,Li-Xin Li,1,2001,2001,1,0,0
2963,M. Chaichian,20,2003,2000,4,0,2
2964,G.M.T. Watts,5,2002,2000,1.6666666666666667,0,2
2965,N. Aizawa,1,2002,2002,1,0,0
2966,T. Banks,5,2002,2002,1.6666666666666667,0,2
2967,D. Francia,3,2002,2002,1.5,0,1
2968,Whee Ky Ma,1,2000,2000,1,0,0
2969,Tomoko Uesugi,1,2003,2003,1,0,0
2970,H. Zerrouki,5,2000,1999,2.5,0,2
2971,P. de Medeiros,3,2003,2002,1.5,0,1
2972,A. Kuiroukidis,2,2002,1999,1,0,1
2973,Vladimir S Dotsenko,1,2003,2003,1,0,0
2974,Arkady L.Kholodenko,3,1999,1999,3,0,1
2975,Kazuyuki Fujii,2,2001,1999,1,0,1
2976,E. Bergshoeff,11,2003,2000,2.2,0,2
2977,Detlef R. Nolte,1,2000,2000,1,1,0
2978,T. Masuda,1,2002,2002,1,1,0
2979,P. Ouyang,1,1999,1999,1,0,0
2980,I.G.Chugunov,1,1999,1999,1,0,0
2981,Bernard de Wit,18,2002,1999,4.5,0,2
2982,Seiji Takemae,2,2001,1999,1,0,1
2983,Robert C. Helling,1,2001,2001,1,0,0
2984,Burt A. Ovrut,25,2003,1999,5,0,2
2985,Mark B. Wise,4,2001,2001,1.3333333333333333,0,1
2986,J.Q. Liang,1,1999,1999,1,0,0
2987,Ben Craps,12,2002,1999,3,0,2
2988,G. M. T. Watts,2,2001,1999,1,0,1
2989,Radu Tatar,18,2003,2001,3.6,0,2
2990,E.M.C. Abreu,1,2001,2001,1,1,0
2991,Wasil F. Urazmetov,1,1999,1999,1,0,0
2992,E. S. Moreira Jr,1,2003,2003,1,0,0
2993,Valery A. Rubakov,4,2000,2000,2,1,1
2994,Sandip Bhattacharyya,2,2002,2001,1,0,1
2995,M. V. Pavlov,1,2001,2001,1,0,0
2996,Martin Lemoine,3,2002,2000,1,0,1
2997,Troels Harmark,7,2003,2000,1.75,0,2
2998,A. A. Deriglazov,4,2002,2002,2,0,1
2999,Julien F. J. Salgado,1,1999,1999,1,0,0
3000,Marco Bruni,1,2002,2002,1,1,0
3001,N. I. Troitskaya,3,2001,2000,1.5,0,1
3002,M.A. Martin-Delgado,1,1999,1999,1,0,0
3003,N. Kitanine,4,2002,2002,4,0,1
3004,Bojan Bistrovic,1,2000,2000,1,1,0
3005,M.A.Vasiliev,8,2003,2000,2.6666666666666665,0,2
3006,A.Wipf,1,2000,2000,1,0,0
3007,V. Schomerus,6,2002,2000,1.5,0,2
3008,Michael John Pfenning,1,2000,2000,1,0,0
3009,Freddy Cachazo,4,2003,2002,2,0,1
3010,Y.Shirman,1,2001,2001,1,0,0
3011,J.C. da Silva,1,2002,2002,1,0,0
3012,Horst G. Kausch,1,2000,2000,1,0,0
3013,Eric G. Novak,2,2000,2000,2,0,1
3014,G. Milovanovic,1,2003,2003,1,1,0
3015,Luiz A. Manzoni,1,2001,2001,1,0,0
3016,M. Hassa\{\i}ne,2,2001,2000,1,0,1
3017,O. Ruchayskiy,1,2001,2001,1,0,0
3018,Igor P.Volobuev,2,2002,2001,1,0,1
3019,V.Ch. Zhukovsky,1,2001,2001,1,0,0
3020,Sanefumi Moriyama,16,2003,2000,3.2,0,2
3021,Rudolf Haag,2,2000,1999,1,1,1
3022,Xiao-Gang Wen,2,2003,2001,1,0,1
3023,Michel Rausch deTraubenberg,1,2001,2001,1,0,0
3024,R. Helling,1,1999,1999,1,0,0
3025,Kyung-Seok Cha,1,2002,2002,1,0,0
3026,Rika Endo,1,2001,2001,1,0,0
3027,JerzyLukierski,5,2003,2001,1.6666666666666667,0,2
3028,Matteo A. Cardella,1,2002,2002,1,0,0
3029,Vladimir A. Kazakov,5,2002,2002,2.5,0,2
3030,P. Ruelle,2,2001,2000,1,0,1
3031,Y. Arakane,1,2000,2000,1,0,0
3032,M. Pickles,3,2002,2002,1.5,0,1
3033,L.Z. Hu,2,2000,2000,2,0,1
3034,T. Strobl,3,2001,2000,1.5,0,1
3035,Musongela Lubo,1,1999,1999,1,1,0
3036,Maarten Golterman,1,2002,2002,1,0,0
3037,H. Robins,1,2000,2000,1,0,0
3038,J.W. Moffat,2,2002,2002,2,0,1
3039,B. Wehefritz-Kaufmann,1,2000,2000,1,0,0
3040,David I Olive,4,2003,2001,1.3333333333333333,0,1
3041,Petr Jizba,5,2001,1999,1.6666666666666667,1,2
3042,Christopher Hull,3,2002,2001,1.5,0,1
3043,David H. Adams,2,2000,2000,2,0,1
3044,J. Maharana,7,2002,2001,2.3333333333333335,0,2
3045,S. Theisen,9,2002,2000,2.25,0,2
3046,Marco Serone,8,2001,1999,2.6666666666666665,0,2
3047,Ulrich W. Heinz,1,2002,2002,1,0,0
3048,Laurent Houart,9,2002,2002,2.25,1,2
3049,Samson L. Shatashvili,9,2001,2001,3,0,2
3050,C. Korthels-Altes,1,2001,2001,1,1,0
3051,Salah Nasri,1,2002,2002,1,0,0
3052,E. Poppitz,1,2002,2002,1,0,0
3053,Amir E. Mosaffa,3,2003,2003,1.5,0,1
3054,W. D. Linch,2,2002,2002,2,0,1
3055,M. Hillbrand,1,2003,2003,1,1,0
3056,Michael Chesterman,2,2002,2002,2,0,1
3057,H. Falomir,6,2002,2001,2,0,2
3058,Abu M. Khan,1,2002,2002,1,0,0
3059,Dario Benedetti,1,2002,2002,1,0,0
3060,Denis Bernard,3,2003,2001,1,0,1
3061,M.A. Santos,2,2001,2000,1,0,1
3062,Sergei V. Bashinsky,1,1999,1999,1,0,0
3063,M.-A. Vachon,1,2003,2003,1,0,0
3064,Noriaki Sato,1,1999,1999,1,1,0
3065,Axel Pelster,5,2003,2001,1.6666666666666667,0,2
3066,Masahiro Anazawa,3,2002,1999,1,0,1
3067,Danny Marfatia,1,2000,2000,1,1,0
3068,D. Witt,1,1999,1999,1,0,0
3069,Jan Louis,14,2003,1999,2.8,0,2
3070,Wojciech Krolikowski,1,2002,2002,1,1,0
3071,S. Giusto,2,2003,2002,1,0,1
3072,I. M. Krichever,3,1999,1999,3,0,1
3073,Gary Shiu,19,2002,2002,4.75,0,2
3074,Yonatan Zunger,6,2002,2000,1.5,0,2
3075,Ben Geller,1,2002,2002,1,1,0
3076,Dmitriy Uvarov,1,2000,2000,1,0,0
3077,Pere Talavera,1,2002,2002,1,0,0
3078,A.B. Kobakhidze,3,2001,2000,1.5,0,1
3079,Eanna Flanagan,2,2001,2000,1,1,1
3080,L. Girardello,6,2002,1999,2,0,2
3081,J.M. Figueroa-O'Farrill,1,2000,2000,1,0,0
3082,Tetsuji Kimura,7,2002,2001,2.3333333333333335,0,2
3083,O. Chandia,3,2002,1999,1,0,1
3084,R. P. Saxena,2,1999,1999,2,0,1
3085,K. Sogut,1,2002,2002,1,0,0
3086,S.-J. Rey,4,2002,2001,2,0,1
3087,R.W.Tucker,1,2001,2001,1,0,0
3088,Sorin Cucu,5,2002,2001,1.6666666666666667,0,2
3089,K. Zarembo,19,2003,1999,3.8,0,2
3090,Philip A. DeBoer,1,2003,2003,1,0,0
3091,Tuan A. Tran,2,2002,2001,1,0,1
3092,P. Zenczykowski,1,2001,2001,1,0,0
3093,Alex Pomarol,3,2002,2002,1.5,0,1
3094,A. G. Bytsko,1,1999,1999,1,0,0
3095,P.M.Lavrov,1,2003,2003,1,0,0
3096,P.Roche,1,2002,2002,1,0,0
3097,Andrea Quadri,5,2003,2002,1.6666666666666667,0,2
3098,M. Garcia Perez,3,2000,1999,1.5,0,1
3099,Louis-Pierre Arguin,2,2001,2001,2,0,1
3100,David I. Santiago,1,1999,1999,1,1,0
3101,J.Maharana,2,2001,2000,1,0,1
3102,G. Domenech,1,2000,2000,1,1,0
3103,H.O. Girotti,2,2002,2001,1,0,1
3104,Paul Townsend,3,2001,1999,1.5,0,1
3105,K.Tamvakis,1,2003,2003,1,1,0
3106,M. Billo',8,2002,2001,2,0,2
3107,A. N. Ivanov,11,2002,2002,3.6666666666666665,0,2
3108,G.Furlan,2,2002,1999,1,0,1
3109,N. Kaloper,2,2001,2001,2,0,1
3110,O. Lechtenfeld,4,2002,2000,2,0,1
3111,Gabriel Y.H. Avossevou,1,2002,2002,1,0,0
3112,E. E. Donets,2,2000,1999,1,1,1
3113,A. V. Shurgaia,3,2000,2000,3,0,1
3114,Noah Graham,3,2002,2002,3,1,1
3115,Harold Blas,4,2002,2000,2,0,1
3116,Valerio Faraoni,1,2000,2000,1,0,0
3117,J.C. Rojas,2,2001,2000,1,0,1
3118,I.K.Kostov,1,2000,2000,1,0,0
3119,Alberto S. Cattaneo,1,2001,2001,1,0,0
3120,Spenta Wadia,1,2001,2001,1,1,0
3121,Michael Bershadsky,1,1999,1999,1,0,0
3122,Min-Young Choi,1,2003,2003,1,0,0
3123,V.M.Leviant,1,1999,1999,1,0,0
3124,Yuhsuke Yoshida,2,2000,1999,1,0,1
3125,Andrei Frolov,5,2002,2002,2.5,0,2
3126,Andrei S. Losev,1,2003,2003,1,0,0
3127,G. Feverati,2,2000,1999,1,0,1
3128,B. A. Tay,1,2002,2002,1,0,0
3129,Bert Janssen,17,2003,2000,3.4,0,2
3130,G.Savvidy,5,2003,2002,1.6666666666666667,0,2
3131,P. Lavrov,1,2002,2002,1,0,0
3132,Arturo Ramos,1,2000,2000,1,0,0
3133,C. Timirgaziu,1,2002,2002,1,0,0
3134,Igor Pesando,3,2000,1999,1.5,0,1
3135,Shigefumi Naka,1,1999,1999,1,0,0
3136,David A. Lowe,18,2003,2002,3.6,0,2
3137,Dong Hyun Park,3,2000,2000,3,0,1
3138,Jerzy Lukierski,9,2002,2002,3,0,2
3139,G.A. Kozlov,1,2000,2000,1,0,0
3140,G. Chan,1,1999,1999,1,0,0
3141,Martin Bojowald,3,2003,1999,1,0,1
3142,Jos\'e A. Helay\el-Neto,1,2003,2003,1,0,0
3143,Anton Ryzhov,1,2002,2002,1,0,0
3144,Yasuharu Honda & Masaki Yasue,1,2000,2000,1,1,0
3145,F.Antonuccio,2,1999,1999,2,0,1
3146,Yuko Kobashi,1,2002,2002,1,1,0
3147,Y.Hassouni,2,2000,2000,2,0,1
3148,A. Sadrzadeh,6,2001,2000,2,0,2
3149,Andrew G. Cohen,6,2001,2001,3,0,2
3150,Vicente Di Clemente,1,2001,2001,1,0,0
3151,Cedric Deffayet,5,2001,1999,1.6666666666666667,0,2
3152,K. A. Saraikin,1,2001,2001,1,1,0
3153,A.Dymarsky,1,2001,2001,1,0,0
3154,M. Bachmann,2,1999,1999,2,0,1
3155,T.S. Bir\'o,1,1999,1999,1,1,0
3156,Sheng Li,3,2000,1999,1.5,0,1
3157,L. C. T. de Brito,1,2003,2003,1,0,0
3158,Yael Shadmi,2,2002,1999,1,0,1
3159,Boris L. Altshuler,1,2002,2002,1,0,0
3160,M. Boz,1,2000,2000,1,0,0
3161,A.N.Vaidya,1,2002,2002,1,1,0
3162,S. Cotsakis,1,1999,1999,1,0,0
3163,O. Verhoeven,1,2000,2000,1,0,0
3164,R. Puzio,1,1999,1999,1,0,0
3165,P. Grinza,3,2002,2002,1.5,0,1
3166,Kimyeong M. Lee,2,2002,2002,2,0,1
3167,Massimo Bianchi & Jose F. Morales,1,2000,2000,1,0,0
3168,Tapobrata Sarkar,5,2002,2002,2.5,0,2
3169,N.J. MacKay,2,2001,2000,1,0,1
3170,Yong-Wan Kim,4,2003,2002,1.3333333333333333,0,1
3171,Anthony W. Thomas,1,2001,2001,1,0,0
3172,Luisa Doplicher,2,2002,2001,1,0,1
3173,C.H. Otto Chui,2,2002,2001,1,0,1
3174,Amihay Hanany,26,2003,1999,5.2,0,2
3175,V.S. Kaplunovsky,1,2001,2001,1,1,0
3176,Joel S. Rozowsky,3,2000,1999,1.5,0,1
3177,V.G.J. Rodgers,4,2002,2000,2,0,1
3178,R.Giachetti,1,2003,2003,1,0,0
3179,Savas Dimopoulos,6,2002,1999,1.5,0,2
3180,Chen Ying,1,1999,1999,1,0,0
3181,Wen-Li Yang,4,2003,2000,2,0,1
3182,Toshihiro Matsuo,1,1999,1999,1,0,0
3183,L. Martinovic,4,2002,2000,1.3333333333333333,0,1
3184,D.C.Rodrigues,1,2001,2001,1,0,0
3185,Masatoshi Sato,4,2002,2001,2,1,1
3186,Phillial Oh,9,2003,2001,2.25,0,2
3187,Oscar Varela,1,2002,2002,1,0,0
3188,CosimoStornaiolo,1,2003,2003,1,0,0
3189,S. R. Gobira,2,2003,2001,1,1,1
3190,A.B. Lahanas,1,2001,2001,1,0,0
3191,L.Chekhov,2,2003,2002,1,0,1
3192,Y. Shamir,1,1999,1999,1,0,0
3193,J.S. Rozowsky,2,2002,1999,1,0,1
3194,R. Soldati,2,2001,1999,1,1,1
3195,A.O. Starinets,1,2001,2001,1,0,0
3196,Xiang-Mao Ding,6,2002,2002,2,0,2
3197,Nathalie Deruelle,1,2000,2000,1,1,0
3198,K. Higashijima,2,2003,2003,2,0,1
3199,M. H. Dehghani,8,2002,2002,4,0,2
3200,Philip C. Argyres,7,2002,1999,2.3333333333333335,0,2
3201,Akira Kokado,6,2002,2002,2,0,2
3202,Takao Koikawa,7,2003,2001,1.75,0,2
3203,David R. Morrison,3,2001,2001,1.5,0,1
3204,Anupam Mazumdar,1,2002,2002,1,0,0
3205,Bogomil Gerganov,1,1999,1999,1,0,0
3206,Francesco Antonuccio,1,1999,1999,1,0,0
3207,Filippo Vernizzi,1,2002,2002,1,0,0
3208,V. Riva,1,2001,2001,1,1,0
3209,E.M. Santangelo,5,2002,2001,1.6666666666666667,0,2
3210,R. Heumann,2,2002,2000,1,0,1
3211,Gerard Watts,1,1999,1999,1,0,0
3212,Bing He,1,2000,2000,1,0,0
3213,Peter Forgacs,2,2001,1999,1,0,1
3214,J.M. Salim,3,2002,2002,1.5,0,1
3215,Bob Bacus,1,2000,2000,1,1,0
3216,J.C.R. Bloch,1,2002,2002,1,0,0
3217,Giovanni Feverati,3,2002,2002,3,0,1
3218,M Luebcke,1,2003,2003,1,0,0
3219,Marco A.C. Kneipp,1,2001,2001,1,0,0
3220,P.B.Medvedev,1,2001,2001,1,0,0
3221,Fernando Falceto,2,2001,2001,2,0,1
3222,P. Baseilhac,13,2003,2000,2.6,0,2
3223,P. Yu. Moshin,1,2001,2001,1,0,0
3224,M.Engelhardt,1,2003,2003,1,0,0
3225,D. Bahns,3,2003,2002,1.5,1,1
3226,Kareljan Schoutens,1,2002,2002,1,1,0
3227,T. Tanaka,1,2003,2003,1,1,0
3228,Hatem Widyan,1,1999,1999,1,0,0
3229,D. K. Park,19,2003,2001,3.8,0,2
3230,Donald Marolf,19,2003,2002,3.8,0,2
3231,Marco Zagermann,7,2003,2000,1.75,0,2
3232,R. Durrer,1,2003,2003,1,0,0
3233,N.E. Mavromatos,14,2002,1999,3.5,0,2
3234,Alessandro Marchetti,1,2003,2003,1,0,0
3235,T. Vekua,1,2000,2000,1,0,0
3236,Ruth Britto-Pacumio,4,2001,1999,1.3333333333333333,0,1
3237,Ryu Sasaki,1,2003,2003,1,1,0
3238,N. Ano,1,1999,1999,1,0,0
3239,T. Garavaglia,3,2001,1999,1,1,1
3240,Rong-Gen Cai,20,2002,2001,5,0,2
3241,K. Agashe,1,2002,2002,1,0,0
3242,Robert Helling,2,2000,2000,2,0,1
3243,T. S. Evans,1,2000,2000,1,1,0
3244,Xin-zhou Li,7,2003,2002,3.5,0,2
3245,M.N. Chernodub,2,2002,2000,1,0,1
3246,Yu. Kubyshin,1,1999,1999,1,0,0
3247,P. Termonia,2,1999,1999,2,0,1
3248,M. Maruyama,1,2000,2000,1,0,0
3249,Geoffrey Dixon,2,1999,1999,2,0,1
3250,L. O'Raifeartaigh,4,2000,2000,2,0,1
3251,Wellington da Cruz,5,2000,2000,2.5,0,2
3252,Paulina Rychenkova,1,2002,2002,1,0,0
3253,H. Schnitzer,6,2002,2000,2,0,2
3254,Franco Pezzella,1,2003,2003,1,1,0
3255,Miguel D. Bustamante,2,2003,2002,1,0,1
3256,Brian Greene,1,2001,2001,1,0,0
3257,D McMullan,1,2002,2002,1,0,0
3258,Atish Dabholkar,6,2002,2001,2,0,2
3259,L. Houart,1,2003,2003,1,0,0
3260,E. Corrigan,7,2002,2000,2.3333333333333335,1,2
3261,B. Ponsot,2,2001,1999,1,1,1
3262,Jorgen Rasmussen,9,2002,2001,2.25,0,2
3263,Thomas Chen,1,2003,2003,1,0,0
3264,Nelson A. Alves,1,1999,1999,1,0,0
3265,Gianfranco Pradisi,5,2002,1999,1.6666666666666667,0,2
3266,Taro Tani,3,2002,2001,1.5,0,1
3267,A. DeBenedictis,1,1999,1999,1,0,0
3268,Jung S. Rno,1,1999,1999,1,0,0
3269,Anatoly Dymarsky,1,2003,2003,1,0,0
3270,Nick Evans,10,2003,2001,2.5,0,2
3271,Cheol Ryou,4,2002,2001,2,0,1
3272,Hirofumi Yasuta,1,1999,1999,1,0,0
3273,D.Nemeschansky,1,2000,2000,1,0,0
3274,C. Ramirez,7,2003,2000,1.4,0,2
3275,Dmitry Melnikov,1,2003,2003,1,0,0
3276,S. Mignemi,11,2003,2002,2.75,0,2
3277,R. Jackiw,21,2002,1999,5.25,0,2
3278,J.K. Slingerland,2,2002,2002,2,0,1
3279,Adam Clark,1,2003,2003,1,0,0
3280,E. Harikumar,10,2003,2001,2,0,2
3281,N Dombey,1,2000,2000,1,0,0
3282,Antonio S. de Castro,4,2003,2002,2,0,1
3283,M. Hellmund,1,1999,1999,1,0,0
3284,Parthasarathi Majumdar,7,2001,2000,2.3333333333333335,1,2
3285,Eugene Strahov,1,2002,2002,1,0,0
3286,I.P. Volobuev,1,2002,2002,1,0,0
3287,I.V. Lavrinenko,2,1999,1999,2,0,1
3288,Cosimo Stornaiolo,2,2002,1999,1,0,1
3289,K. Okano,1,1999,1999,1,1,0
3290,Takeo Moroi,2,2000,1999,1,0,1
3291,P. Pitanga,1,2000,2000,1,0,0
3292,H. Ahmedov,1,2002,2002,1,0,0
3293,T. Mendes,1,2002,2002,1,0,0
3294,Masayoshi Yamamoto,6,2002,2002,2,0,2
3295,Henri Epstein,2,2001,2001,2,0,1
3296,G.J. Olmo,1,2002,2002,1,0,0
3297,Emanuele Berti,1,2003,2003,1,0,0
3298,W. Siegel,5,2002,2001,1.6666666666666667,0,2
3299,Carlo Rovelli,1,1999,1999,1,1,0
3300,Shigemitsu Tomizawa,1,2001,2001,1,0,0
3301,L.R. Williamson,1,1999,1999,1,0,0
3302,Ivan Herger,1,1999,1999,1,1,0
3303,Emilian Dudas,2,2003,2002,1,0,1
3304,Mark D. Roberts,4,2002,1999,1.3333333333333333,0,1
3305,R. A. Bertlmann,1,2000,2000,1,0,0
3306,Yi Ling,6,2002,2000,1.5,0,2
3307,Cl. Gabriel,2,2002,1999,1,0,1
3308,Claus Jeschek,1,2003,2003,1,0,0
3309,Jae Hyung Yee,10,2002,2000,2.5,0,2
3310,Pierre van Baal,7,2002,2001,2.3333333333333335,0,2
3311,Changhyun Ahn,20,2003,2002,4,0,2
3312,T. Garidi,1,2003,2003,1,0,0
3313,K.Z.Hatsagortsyan,1,2003,2003,1,0,0
3314,M. C. B. Abdalla,7,2003,2000,1.75,0,2
3315,S. Surya,2,2002,2001,1,0,1
3316,I.Yu.Krivsky,1,2002,2002,1,0,0
3317,A. Romeo,1,2000,2000,1,0,0
3318,B.M. Karnakov,1,1999,1999,1,0,0
3319,J.M. Baptista,1,2002,2002,1,1,0
3320,Archil B. Kobakhidze,3,2001,1999,1,0,1
3321,Claude Godreche,1,2001,2001,1,0,0
3322,J. D. Edelstein,1,2002,2002,1,0,0
3323,Sudhakar Panda,4,2003,2002,1.3333333333333333,0,1
3324,Christiane Schomblond,1,2000,2000,1,0,0
3325,Maria Tashkova,1,2002,2002,1,0,0
3326,Eduard Masso,1,2001,2001,1,0,0
3327,V. I. Smirichinski,2,1999,1999,2,0,1
3328,ErnestoHernadez,1,2002,2002,1,1,0
3329,Jun Li,1,2001,2001,1,0,0
3330,Eun-Joo Ahn,1,2002,2002,1,1,0
3331,Shamit Kachru,13,2003,2001,2.6,0,2
3332,V.P. Nair,14,2002,2000,3.5,0,2
3333,V.D.Pershin,1,2000,2000,1,0,0
3334,Oleksandr Pavlyk,1,2002,2002,1,0,0
3335,H. Mohrbach,3,2003,1999,1,0,1
3336,M. Staudacher,4,2003,2002,2,0,1
3337,Sergei Gukov,18,2002,2002,4.5,0,2
3338,K.-I. Kondo,6,2003,2000,1.2,0,2
3339,Min-xinHuang,1,2002,2002,1,0,0
3340,Edwin Langmann,5,2002,2002,1.25,0,2
3341,V. A. Rubakov,1,2003,2003,1,0,0
3342,Andrei Babichenko,1,2001,2001,1,1,0
3343,Maciej Kuna,2,2002,2000,1,0,1
3344,H. Blas,2,2001,1999,1,0,1
3345,I.L.Buchbinder,2,2002,2001,1,0,1
3346,James Bjorken,1,2001,2001,1,0,0
3347,Tsukasa Tada,1,1999,1999,1,0,0
3348,Reza Tavakol,1,1999,1999,1,0,0
3349,M. Fabbrichesi,1,2002,2002,1,0,0
3350,S.J. Summers,1,2003,2003,1,1,0
3351,J. F. Sparks,1,2001,2001,1,1,0
3352,Mehdi Golshani,4,2000,2000,4,0,1
3353,Katarzyna Zuleta,1,2001,2001,1,0,0
3354,Andrea Gambassi,1,2001,2001,1,0,0
3355,Gilad Lifschytz,7,2003,2000,1.4,0,2
3356,Holger Lyre,1,2003,2003,1,0,0
3357,H.J. Shin,2,1999,1999,2,0,1
3358,Y.M.Makeenko,1,2000,2000,1,0,0
3359,Marion Wirschins,1,2000,2000,1,0,0
3360,She-Sheng Xue,1,2002,2002,1,1,0
3361,J. Rozowsky,1,2000,2000,1,0,0
3362,R. S. Ward,3,2003,2000,1,0,1
3363,Hsien-Chung Kao,2,2002,2001,1,0,1
3364,Dragos Constantin,1,2002,2002,1,0,0
3365,Aleksey Nudelman,4,2001,2000,2,0,1
3366,J.L. Boldo,4,2002,1999,1,0,1
3367,A. Love,3,2001,2000,1.5,0,1
3368,Jr,1,1999,1999,1,0,0
3369,Taejun Lee,1,2003,2003,1,0,0
3370,Michael Strickland,2,2000,1999,1,0,1
3371,J.A. Helay\el-Neto,1,2000,2000,1,0,0
3372,D.T.Son,3,2002,2002,3,0,1
3373,L.D. Faddeev,2,2000,1999,1,0,1
3374,A. K. Biswas,1,1999,1999,1,0,0
3375,C. Schubert,6,2003,1999,2,0,2
3376,J. Fjelstad,1,2002,2002,1,0,0
3377,M. Huerta,1,2003,2003,1,0,0
3378,Ovidiu Tintareanu-Mircea,1,2001,2001,1,0,0
3379,Stephen D. Miller,1,1999,1999,1,0,0
3380,N. A. Slavnov,2,2002,2002,2,0,1
3381,Abhinav Gupta,1,2002,2002,1,0,0
3382,Theodore G. Erler,2,2003,2002,1,0,1
3383,Carmen Molina-Paris,1,2000,2000,1,0,0
3384,Jifeng Yang,3,1999,1999,3,0,1
3385,Mathias Pillin,1,1999,1999,1,0,0
3386,A. Starinets,3,2001,1999,1,0,1
3387,D. Prange,1,1999,1999,1,0,0
3388,Sylvain Ribault,3,2003,2001,1,0,1
3389,Makoto Natsuume,3,2001,1999,1.5,0,1
3390,C\'ecile Martin,1,1999,1999,1,1,0
3391,Paolo Furlan,1,2000,2000,1,0,0
3392,M.N.Chernodub,4,2000,2000,4,0,1
3393,Yeong DeokHan,1,2002,2002,1,0,0
3394,G\unter Scharf,2,2002,1999,1,0,1
3395,Bobby S. Acharya,1,2000,2000,1,0,0
3396,Ronaldo Thibes,1,1999,1999,1,0,0
3397,D.J. Navarro,1,2002,2002,1,0,0
3398,J. Troost,5,2001,1999,2.5,0,2
3399,Alexander Kamenshchik,2,2002,2002,2,0,1
3400,Alexandre G. M. Schmidt,4,2000,2000,2,0,1
3401,J. Striet,1,2000,2000,1,0,0
3402,M Lledo,1,2002,2002,1,0,0
3403,M. Trigiante,6,2000,1999,3,0,2
3404,StephenPinsky,1,1999,1999,1,0,0
3405,E. Passos,1,2003,2003,1,0,0
3406,O. Navratil,1,2002,2002,1,0,0
3407,A.C. Tort,2,2002,2000,1,0,1
3408,Christof Wetterich,2,2001,1999,1,0,1
3409,Takeshi Oota,3,2003,1999,1.5,0,1
3410,S.A.Garnov,1,2000,2000,1,0,0
3411,D. Kazhdan,1,2001,2001,1,0,0
3412,Gloria Luzon,1,1999,1999,1,0,0
3413,Ji-Rong Ren,1,2003,2003,1,0,0
